timestamp_et,sequence_type,seconds_elapsed,up_bid,up_ask,up_bid_liq,up_ask_liq,up_last,down_bid,down_ask,down_bid_liq,down_ask_liq,down_last,candle_outcome
2026-04-02 07:27:51,GG,171,0.001,0.999,18.41,13864.4,0.005,0.001,0.999,86.95,18393.08,0.999,PENDING
2026-04-02 07:27:53,GG,173,0.001,0.999,18.33,13864.4,0.005,0.001,0.999,86.95,18315.44,0.999,PENDING
2026-04-02 07:27:55,GG,175,0.001,0.999,18.34,13864.4,0.005,0.001,0.999,86.95,18325.42,0.999,PENDING
2026-04-02 07:27:57,GG,177,0.001,0.999,18.24,13864.4,0.005,0.001,0.999,86.95,18225.52,0.999,PENDING
2026-04-02 07:27:58,GG,178,0.001,0.999,18.29,13864.4,0.005,0.001,0.999,86.95,18275.47,0.999,PENDING
2026-04-02 07:28:00,GG,180,0.001,0.999,16.04,13864.4,0.005,0.001,0.999,86.95,16020.53,0.998,PENDING
2026-04-02 07:28:02,GG,182,0.001,0.999,15.98,13864.4,0.005,0.001,0.999,86.95,15965.57,0.999,PENDING
2026-04-02 07:28:03,GG,183,0.001,0.999,15.98,13864.4,0.005,0.001,0.999,86.95,15914.61,0.999,PENDING
2026-04-02 07:28:05,GG,185,0.001,0.999,15.83,13864.4,0.005,0.001,0.999,86.95,15814.71,0.999,PENDING
2026-04-02 07:28:07,GG,187,0.001,0.999,15.68,13864.4,0.005,0.001,0.999,86.95,15664.86,0.999,PENDING
2026-04-02 07:28:09,GG,189,0.001,0.999,15.63,13864.4,0.005,0.001,0.999,86.95,15509.9,0.999,PENDING
2026-04-02 07:28:10,GG,190,0.001,0.999,15.48,13864.4,0.002,0.001,0.999,86.95,15459.95,0.999,PENDING
2026-04-02 07:28:12,GG,192,0.001,0.999,15.53,13864.4,0.002,0.001,0.999,86.95,15509.9,0.999,PENDING
2026-04-02 07:28:14,GG,194,0.001,0.999,15.48,13864.4,0.002,0.001,0.999,86.95,15459.95,0.999,PENDING
2026-04-02 07:28:16,GG,196,0.001,0.999,15.48,13864.4,0.002,0.001,0.999,86.95,15459.95,0.999,PENDING
2026-04-02 07:28:18,GG,198,0.001,0.999,15.48,13864.4,0.002,0.001,0.999,86.95,15459.95,0.998,PENDING
2026-04-02 07:28:19,GG,199,0.001,0.999,15.38,13864.4,0.002,0.001,0.999,86.95,15360.05,0.998,PENDING
2026-04-02 07:28:21,GG,201,0.001,0.999,15.38,13864.4,0.002,0.001,0.999,86.95,15060.05,0.999,PENDING
2026-04-02 07:28:23,GG,203,0.001,0.999,15.08,13864.4,0.002,0.001,0.999,86.95,15060.05,0.999,PENDING
2026-04-02 07:28:25,GG,205,0.001,0.999,15.08,13864.4,0.002,0.001,0.999,86.95,15051.51,0.999,PENDING
2026-04-02 07:28:26,GG,206,0.001,0.999,15.07,13864.4,0.002,0.001,0.999,86.95,15051.51,0.999,PENDING
2026-04-02 07:28:28,GG,208,0.001,0.999,15.07,13864.4,0.002,0.001,0.999,86.95,15051.51,0.999,PENDING
2026-04-02 07:28:30,GG,210,0.0,0.999,0,13864.4,0.002,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:32,GG,212,0.0,0.999,0,13864.4,0.002,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:33,GG,213,0.0,0.999,0,13864.4,0.002,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:35,GG,215,0.0,0.999,0,13864.4,0.002,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:37,GG,217,0.0,0.999,0,13864.4,0.002,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:38,GG,218,0.0,0.999,0,13864.4,0.002,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:40,GG,220,0.0,0.999,0,13864.4,0.002,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:42,GG,222,0.0,0.999,0,13864.4,0.002,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:44,GG,224,0.0,0.999,0,13864.4,0.002,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:45,GG,225,0.0,0.999,0,13864.4,0.001,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:47,GG,227,0.0,0.999,0,13864.4,0.001,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:49,GG,229,0.0,0.999,0,13864.4,0.001,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:50,GG,230,0.0,0.999,0,13864.4,0.001,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:52,GG,232,0.0,0.999,0,13864.4,0.001,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:54,GG,234,0.0,0.999,0,13864.4,0.001,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:56,GG,236,0.0,0.999,0,13864.4,0.001,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:57,GG,237,0.0,0.999,0,13864.4,0.001,0.001,0.0,86.95,0,0.999,PENDING
2026-04-02 07:28:59,GG,239,0.0,0.999,0,13864.4,0.001,0.001,0.0,83.95,0,0.999,PENDING
