timestamp_utc,timestamp_et,sequence_type,seconds_elapsed,yes_best_bid,yes_best_ask,yes_spread,yes_bid_liq,yes_ask_liq,no_best_bid,no_best_ask,no_spread,no_bid_liq,no_ask_liq,last_trade_price,last_trade_side,candle_outcome
2026-03-30 14:56:14,2026-03-30 10:56:14,RR,74,0.001,0.999,0.998,101.67,2596.45,0.001,0.999,0.998,2.6,15027.97,0.998,SELL,PENDING
2026-03-30 14:56:16,2026-03-30 10:56:16,RR,76,0.001,0.999,0.998,101.67,2596.45,0.001,0.999,0.998,2.6,15027.97,0.998,SELL,PENDING
2026-03-30 14:56:17,2026-03-30 10:56:17,RR,77,0.001,0.999,0.998,101.72,2563.68,0.001,0.999,0.998,2.57,15027.97,0.998,SELL,PENDING
2026-03-30 14:56:19,2026-03-30 10:56:19,RR,79,0.001,0.999,0.998,101.67,1564.68,0.001,0.999,0.998,1.57,15027.97,0.998,SELL,PENDING
2026-03-30 14:56:21,2026-03-30 10:56:21,RR,81,0.001,0.999,0.998,101.67,1564.68,0.001,0.999,0.998,1.57,15027.97,0.998,SELL,PENDING
2026-03-30 14:56:22,2026-03-30 10:56:22,RR,82,0.001,0.999,0.998,101.67,1583.59,0.001,0.999,0.998,1.59,15027.97,0.998,SELL,PENDING
2026-03-30 14:56:24,2026-03-30 10:56:24,RR,84,0.001,0.999,0.998,101.65,1577.6,0.001,0.999,0.998,1.58,15021.99,0.998,SELL,PENDING
2026-03-30 14:56:25,2026-03-30 10:56:25,RR,85,0.001,0.999,0.998,101.65,1577.6,0.001,0.999,0.998,1.58,15021.99,0.998,SELL,PENDING
2026-03-30 14:56:27,2026-03-30 10:56:27,RR,87,0.001,0.999,0.998,101.65,1562.89,0.001,0.999,0.998,1.56,15021.99,0.998,SELL,PENDING
2026-03-30 14:56:28,2026-03-30 10:56:28,RR,88,0.001,0.999,0.998,101.65,1462.99,0.001,0.999,0.998,1.46,15021.99,0.999,BUY,PENDING
2026-03-30 14:56:30,2026-03-30 10:56:30,RR,90,0.001,0.999,0.998,101.7,1462.99,0.001,0.999,0.998,1.48,15015.99,0.999,BUY,PENDING
2026-03-30 14:56:31,2026-03-30 10:56:31,RR,91,0.001,0.999,0.998,101.65,1416.63,0.001,0.999,0.998,1.42,15015.99,0.999,BUY,PENDING
2026-03-30 14:56:33,2026-03-30 10:56:33,RR,93,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.999,BUY,PENDING
2026-03-30 14:56:34,2026-03-30 10:56:34,RR,94,0.001,0.0,0,101.7,0,0.0,0.999,0,0,15015.99,0.999,BUY,PENDING
2026-03-30 14:56:36,2026-03-30 10:56:36,RR,96,0.001,0.999,0.998,101.65,139.86,0.001,0.999,0.998,0.14,15015.99,0.999,BUY,PENDING
2026-03-30 14:56:38,2026-03-30 10:56:38,RR,98,0.001,0.999,0.998,101.65,137.85,0.001,0.999,0.998,0.14,15021.97,0.992,SELL,PENDING
2026-03-30 14:56:39,2026-03-30 10:56:39,RR,99,0.001,0.999,0.998,101.67,137.85,0.001,0.999,0.998,0.14,15031.87,0.992,SELL,PENDING
2026-03-30 14:56:41,2026-03-30 10:56:41,RR,101,0.001,0.999,0.998,101.67,148.87,0.001,0.999,0.998,0.15,15021.97,0.992,SELL,PENDING
2026-03-30 14:56:42,2026-03-30 10:56:42,RR,102,0.001,0.999,0.998,101.67,148.87,0.001,0.999,0.998,0.15,15021.97,0.992,SELL,PENDING
2026-03-30 14:56:44,2026-03-30 10:56:44,RR,104,0.001,0.999,0.998,101.67,148.87,0.001,0.999,0.998,0.15,15026.92,0.992,SELL,PENDING
2026-03-30 14:56:45,2026-03-30 10:56:45,RR,105,0.001,0.999,0.998,101.67,148.87,0.001,0.999,0.998,0.15,15015.99,0.992,SELL,PENDING
2026-03-30 14:56:47,2026-03-30 10:56:47,RR,107,0.001,0.999,0.998,101.7,148.87,0.001,0.999,0.998,0.15,15015.99,0.993,SELL,PENDING
2026-03-30 14:56:48,2026-03-30 10:56:48,RR,108,0.001,0.999,0.998,101.65,148.87,0.001,0.999,0.998,0.15,15015.99,0.995,SELL,PENDING
2026-03-30 14:56:50,2026-03-30 10:56:50,RR,110,0.001,0.999,0.998,101.65,148.87,0.001,0.999,0.998,0.15,15015.99,0.995,SELL,PENDING
2026-03-30 14:56:51,2026-03-30 10:56:51,RR,111,0.001,0.999,0.998,101.7,148.87,0.001,0.999,0.998,0.15,15015.99,0.995,SELL,PENDING
2026-03-30 14:56:53,2026-03-30 10:56:53,RR,113,0.001,0.999,0.998,101.65,148.87,0.001,0.999,0.998,0.15,15015.99,0.995,SELL,PENDING
2026-03-30 14:56:54,2026-03-30 10:56:54,RR,114,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:56:56,2026-03-30 10:56:56,RR,116,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:56:58,2026-03-30 10:56:58,RR,118,0.001,0.0,0,101.7,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:56:59,2026-03-30 10:56:59,RR,119,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:57:01,2026-03-30 10:57:01,RR,121,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15020.94,0.995,SELL,PENDING
2026-03-30 14:57:02,2026-03-30 10:57:02,RR,122,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:57:04,2026-03-30 10:57:04,RR,124,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:57:05,2026-03-30 10:57:05,RR,125,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:57:07,2026-03-30 10:57:07,RR,127,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:57:08,2026-03-30 10:57:08,RR,128,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:57:10,2026-03-30 10:57:10,RR,130,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:57:12,2026-03-30 10:57:12,RR,132,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
2026-03-30 14:57:13,2026-03-30 10:57:13,RR,133,0.001,0.0,0,101.65,0,0.0,0.999,0,0,15015.99,0.995,SELL,PENDING
